function,module,description,startLine,endBoundaryLine,bodyBoundarySha256,callOccurrences,if,else,switch,case,for,while,catch,return,throw,ternaryTokensApprox,calls
equipJobUniform,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",3417,3421,2b2f56e1b9415532b58ede9d0917e706cfffc79aeeca48300eced3cd910e5c8b,2,1,0,0,0,0,0,0,1,0,1,applyAvatarCustomization | saveState
focusActiveJob,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",3422,3441,de076889c9c069a8da4dfd07927475d45e5cfc5e7b13735cf3ad488127f1b6ef,23,13,6,0,0,0,0,0,5,0,1,applyAvatarCustomization | buildRoutePoints | closeModal | confirmModal | ensureActiveFire | exitHouse | saveState | setMissionState | setWaypoint | toast | updateMissionHUD | updateNavigation | updateWaypointMarker
activeJobProgress,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",3442,3453,0fb8603d9fcee0b10d2f89a24a0e5f465910367e6c39809adeaabb24c9ce2c60,0,8,0,0,0,0,0,0,9,0,17,
openJobCenter,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",3454,3462,c85ed95ed6983e7ab7fadb55f47361af5086902efe24ff538cd4e963699a5a5a,5,0,0,0,0,0,0,0,0,0,6,activeJobProgress | equipJobUniform | openModal | startJob | toast
startJob,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",3463,3473,d73caa4df02eba174cc5d81570ca13580046cafb4ce7d28196be331e6c63ff8a,9,6,2,0,0,0,0,0,2,0,1,ensureActiveFire | equipJobUniform | exitHouse | focusActiveJob | saveState | setMissionState | toast | updateMissionHUD
completeActiveJob,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",3474,3487,90dea754a9bea197695c1d3da20a9f8ae3237a08f60c41fe9b375c3a98079761,10,8,0,0,0,0,0,0,3,0,2,applyAvatarCustomization | evaluateMissions | saveState | setFlag | setMissionState | toast | updateHUD | updateMissionHUD | updateWaypointMarker
checkActiveJob,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",3488,3495,92ad433cf15a2825fbb1acf1078f4fdc64354ac97596681879de774b0ab4012d,3,4,2,0,0,0,0,0,1,0,0,completeActiveJob
restoreActiveJobRuntime,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",3496,3498,e2e235343f9fe11be2605f4f2dde8652ce9eebe6862996b5bf8c84f47c1a69e3,3,3,0,0,0,0,0,0,1,0,1,applyAvatarCustomization | ensureActiveFire | updateMissionHUD
updateCareerMissions,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",3499,3509,250816d971dded26bb17e46cc3b84a4b68ef4e986497f7095da9995639cee931,14,11,5,0,0,0,0,0,2,0,16,activeJobProgress | beep | checkActiveJob | completeActiveJob | saveState | setMissionState | setWaypoint | toast | updateMissionHUD | updateWaypointMarker
openTeacherJobLesson,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",3510,3513,c4e43259d38f874a40c74d3470b22b961ecb1016eaae26596eb7ebf0fb34c8bc,6,1,0,0,0,0,0,0,1,0,3,addXP | closeModal | completeActiveJob | openModal | toast
openFireStationDesk,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",3514,3525,ec85308c24f3b6b7fa51d720cdc5ea0ffbbdbf1d71612d60917bdc60d0a92a31,15,6,0,0,0,0,0,0,2,0,6,buildRoutePoints | closeModal | ensureActiveFire | equipJobUniform | exitHouse | focusActiveJob | openModal | startJob | toast | updateWaypointMarker
startDeliveryJob,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",3526,3530,44b57178688386fdfaf311ca3e579dde719c1e4789717b776e44c29dfdd0cdd6,3,1,0,0,0,0,0,0,1,0,0,saveState | toast
spawnDust,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",3531,3536,f8da402962ec252bb8bc68a87e76b2d3711b90728b7c205df05057577395398d,0,1,0,0,0,0,0,0,0,0,0,
updateFX,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",3537,3546,8e4e2ade863b8685105a4372cecb9cedc3470f5c62c16a7a0c5d0357880dc407,0,1,0,0,0,1,0,0,0,0,0,
startEngineSound,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",3547,3557,c543651a02254b2eb90b0865d91963517b593fdc10fd8fbeac1b60d05231d849,0,2,0,0,0,0,0,1,2,0,0,
stopEngineSound,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",3558,3562,27ec89392c4487188c2dbf1b3a559be2029a47d8bce8a4876f4c341401833f20,0,1,0,0,0,0,0,1,1,0,0,
updateVehicleFX,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",3563,3587,2bc387f3ac5e95bd15d8a9157a0e404f1c84a0174f0f7073b7a7ef8a91cc3d7d,7,12,2,0,0,0,0,1,2,0,3,beep | spawnDust | sprintRequested | startEngineSound | stopEngineSound
updateVehicleControlsUI,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",3588,3597,ac44ef78aa62d65d9daa8a2c2570874e7c1d39a2f6c377c7d6fbc86191affde3,1,3,0,0,0,0,0,0,0,0,6,playerDisplayName
vehicleHorn,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",3598,3603,56a08986aa2c28f141be9ebdbda4441c4aa7ad16a1cdee5123f11214236ce248,3,3,0,0,0,0,0,0,2,0,2,beep | vibrate
enterVehicle,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",3604,3611,1136a4daa5ff4d046c6aec55a2516be3c75cf0ef67a1885943948d9aa9aec6ce,17,5,0,0,0,0,0,0,2,0,1,applyVehicleAppearance | boardNpcPassenger | buildRoutePoints | canEnterMobility | clearMovementInputs | groundHeightAt | nearestRideCompanion | saveState | setFlag | setMissionState | startEngineSound | syncPlayerRootScale | toast | updateAbilityUI | updateRunUI | updateVehicleControlsUI | updateWaypointMarker
enterVehicleAsPassenger,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",3612,3620,af205fa53cf3f9eed6d6c6e8431f9abbeda43481a4b3581f886c184484b90c7f,11,6,0,0,0,0,0,0,4,0,3,auditPlayerMode | canEnterMobility | clearMovementInputs | exitBoat | saveState | toast | updateAbilityUI | updateRunUI | updateVehicleControlsUI
exitVehicle,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",3621,3629,198feb84b72abcbd5d441fb5582c2b643385bd62f315046ac1efcb83c2ac43d1,15,7,1,0,0,0,0,0,2,0,5,auditPlayerMode | clearMovementInputs | currentVehicleRef | groundHeightAt | persistParkedVehicle | releaseNpcPassenger | rememberSafePlayerPosition | safeVehicleExitPoint | saveState | stopEngineSound | syncPlayerRootScale | toast | updateAbilityUI | updateRunUI | updateVehicleControlsUI
repairBridge,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",3630,3644,2e1fb004bbc473e6750d1fc544ccd54e1bfc4d9359cec8f268552db67546fc67,7,2,0,0,0,0,0,0,2,0,0,addReputation | addXP | saveState | setFlag | toast
buildCostText,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3645,3645,750b4ff860ead510b2a28c00da7f015e930d1289324a898b9b6a80be335dd71f,0,0,0,0,0,0,0,0,1,0,1,
currentBuildOwnerIds,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3646,3646,7f734cdc0ae9810b5ec99ddcc34431b0b38d4384a188c74e16e0ff4074f8dee0,0,0,0,0,0,0,0,0,1,0,3,
buildOwnedByPlayer,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3647,3647,a18b3c741e233e1d555df44e8580b9d9b4620a629df32567418d2d1e7f5dc13e,1,0,0,0,0,0,0,0,1,0,1,currentBuildOwnerIds
buildFootprint,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3648,3651,4aebbd0a624b6c6ae3d9f9d20bda729d9d4b808579344161d9d2c42e9f3ba5c5,0,0,0,0,0,0,0,0,1,0,1,
buildPlacementCandidate,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3652,3657,ee6feb36c8f07b6c77c12488a6edd8ac9e626c2aead6caeb1caa338b222c442d,2,1,0,0,0,0,0,0,2,0,1,canBuildAt | groundHeightAt
canBuildAt,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3658,3668,e00b8fe99d904770ea23e1f156ce4dec2c4a7a2cf3c7725d5cbe46034bfc9c7b,7,7,0,0,0,0,0,0,9,0,1,buildFootprint | groundHeightAt | rectOverlap | waterAt
createBuildPreviewMesh,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3669,3680,76d6e82475de3cf0a6ad12497e8f4663b19bf2db49d597bde7b049117951e607,1,7,6,0,0,3,0,0,3,0,0,sharedBoxGeometry
disposeBuildPreview,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3681,3683,12ec6fef62b4c8a1fbec2a0795d74aae2a99c93e345a5ee00b64b8255d7de158,0,1,0,0,0,0,0,0,1,0,4,
ensureBuildPanel,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3684,3688,1cf6c010303beb7f63553fe35c46df9b7745c32e7f11b8ac5064282cce215098,1,1,0,0,0,0,0,0,2,0,0,endBuildMode
updateBuildPanel,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3689,3693,734d16e8821a6b272354843954a7d857ae46a950ed332e45cdb29ce3fc7c3af7,3,1,0,0,0,0,0,0,1,0,4,buildCostText | ensureBuildPanel | resourcesEnough
updateBuildPreview,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3694,3699,c30d5ea4bfa06e45c73eaf014d19bddf5c9f0094692ac2ef55df1cc54de734c3,4,5,0,0,0,0,0,0,2,0,3,buildPlacementCandidate | createBuildPreviewMesh | disposeBuildPreview | updateBuildPanel
beginBuildMode,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3700,3703,cdcd8ec9c99363818b102575b381c5c18f9849091450306d928cbabd86a69896,7,2,0,0,0,0,0,0,3,0,0,disposeBuildPreview | ensureBuildPanel | toast | updateBuildPreview | updateContext | updateVehicleControlsUI
endBuildMode,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3704,3706,d3b98db8decddcee47cdf7b26acd640ccaa19a8554f32dff626d8a456b96d47a,4,3,0,0,0,0,0,0,2,0,0,disposeBuildPreview | toast | updateContext | updateVehicleControlsUI
rotateBuildPreview,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3707,3707,5dc57b822829aa64c4ffbdd9c37f9b68a182fa53b206a93fde3bb05b37bb1c47,2,1,0,0,0,0,0,0,2,0,0,updateBuildPreview | vibrate
openBuildMenu,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3708,3714,adb6a80c07fdf042a80e0b0f61032f0603e1b26997b141c34e052085324958fe,7,3,0,0,0,0,0,0,3,0,0,beginBuildMode | buildCostText | closeModal | openHouseExtensionMenu | openModal | toast
placeBuild,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3715,3725,d7b33176f9e3ac244ab7b22f00a4f1bcfe6d2214ed1f31c07f38fd5373f68109,20,5,0,0,0,2,0,1,6,1,6,addXP | buildCostText | checkActiveJob | evaluateMissions | mergeBuildCollections | normalizeBuildRecord | normalizeBuildTombstones | resourcesEnough | saveState | spawnBuild | syncCloudProgress | toast | updateBuildPanel | updateBuildPreview
spawnBuild,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3726,3738,caa68cbc03e369a2efd7b979e5dad29551936b39b679687de7f858eb3737d31e,25,9,7,0,0,2,0,0,4,0,1,addGlow | box | buildRecordSignature | groundHeightAt | normalizeBuildRecord | premiumBox | registerCollider | registerPlatform
buildRecordSignature,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3739,3739,4ff2089643df083f991d162e9f4e6e1f4bb67feeb36a00c11a979b1c973b13a2,0,0,0,0,0,0,0,0,1,0,0,
removeWorldBuildRecord,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3740,3742,0133496619342122c4353820b2c86ae9bb5871816276aa5638aaa693150762f4,0,1,0,0,0,1,0,0,1,0,2,
reconcileWorldBuilds,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",3743,3754,baacfaa267ce134e0915b84b018f8988c42b2bf5f0469c11ec11a9560c59b638,14,5,0,0,0,2,0,0,5,0,3,applyBuildTombstones | buildOwnedByPlayer | buildRecordSignature | confirmModal | mergeBuildTombstones | normalizeBuildTombstones | removeWorldBuildRecord | saveState | spawnBuild | syncCloudProgress | toast
initThree,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3755,3763,8a6b360517e9e00ef072fbb4e220af1748fa6878083d0591174b0c13e16e337e,23,1,0,0,0,1,0,0,2,0,2,applyAdaptiveRenderSettings | applyAvatarCustomization | applyQuality | buildWorld | createPlayerModel | freezeWorldFrustumCulling | initLocalMultiplayer | initMaterials | lockStableSceneVisibility | openModal | qualityTier | reconcileCloudHouses | remotePlayerEvent | resize | restoreActiveJobRuntime | restorePosition | targetDpr | toast
applyQuality,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3764,3764,3f9e69bfe73e9375262c54dd3c6e254461979ec936efe166e23a9b9e770d1cf1,1,1,0,0,0,0,0,0,1,0,0,applyAdaptiveRenderSettings
viewportMetrics,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3765,3772,08cf1fd385f129b8eaecea3aa28ec1b675fffce99282b756c21cfb3e8756dec9,0,0,0,0,0,0,0,0,1,0,8,
resize,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3773,3786,c6eb238e95ff2a8a80ebeb9a2fc4981e008fd9b61f718298342a53c700432c28,4,2,0,0,0,0,0,0,0,0,15,clearMovementInputs | syncMobilePanels | targetDpr | viewportMetrics
scheduleStableResize,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3787,3787,af97b3c2c1dc35f8f6e2fb1fd9cfe5c4258647764777aca4b97fa2899ae12158,1,0,0,0,0,0,0,0,0,0,0,resize
refreshOrientationLayout,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3788,3792,ae325d8b0d8d3731a3fce4fa40e8afd9020e17b1febe52e6741d253825057d04,8,3,0,0,0,0,0,0,0,0,2,resize | scheduleStableResize
restorePosition,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3793,3798,2ecfacd6309431babf1c8a15ec339a4c321909b13f28b1a363954c655f884308,3,1,0,0,0,0,0,0,0,0,3,isInsideLakeNavigable | rememberSafePlayerPosition | safePointNear
returnHome,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3799,3805,6a0600b3637f87420593b117310130d527ff273f11b080446dc00834285d83c2,10,10,1,0,0,0,0,0,1,0,0,auditPlayerMode | busAtStop | exitBoat | exitBusAtStop | exitHouse | exitVehicle | rememberSafePlayerPosition | safePointNear | savePlayerPosition | toast
savePlayerPosition,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3806,3817,ac2e5a79601192b39f20e54c692bbe9fb009089a558862349b7cbe22859ba33d,5,7,3,0,0,0,0,0,0,0,6,commitState | isInsideLakeNavigable | saveState
groundHeightAt,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3818,3820,a95db8071d18b57d385294fe2cfb75ef35249c020c34f315dc99607e940ea7d8,0,2,0,0,0,1,0,0,1,0,0,
positionBlockedForPlayer,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3821,3837,08871d7364b9015ec90c28b1461d4a0caf1fef89b6a63df582df6d10ef2e1b12,3,11,0,0,0,3,0,0,6,0,1,groundHeightAt | trafficActorList | waterAt
safePointNear,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3838,3842,089da51a4f9a9bed138c9f1be683101b4a74274ed68d33c39086d5f232e12927,3,1,0,0,0,2,0,0,2,0,0,groundHeightAt | positionBlockedForPlayer
rememberSafePlayerPosition,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3843,3847,2917fad2a492f807d594e3795441c869fe295dfc0f784914701dee6a5e66d5c2,1,2,0,0,0,0,0,0,3,0,0,positionBlockedForPlayer
recoverPlayerIfInvalid,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3848,3854,c79dccb3ec4e35995eadb2d268c1602195462f89c4eafceccc82e9041d78a840,3,2,0,0,0,0,0,0,3,0,0,positionBlockedForPlayer | rememberSafePlayerPosition | safePointNear
safeVehicleExitPoint,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3855,3858,7e74d4301cc9f7323b185aa945674cee3d385a3975afb1a4e1520f3334b14b9f,1,0,0,0,0,0,0,0,1,0,0,safePointNear
vehicleHitsCollider,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3859,3867,ce6d767180d7d16097c4d3a6fe2703a1de5776a6fcb701eef780dfaa7afdc520,2,5,0,0,0,2,0,0,4,0,1,currentVehicleRef | trafficActorList
registerVehicleImpact,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3868,3871,b832458476c92dcd02dab21ba84e304f7153695ee899529a94b6177af64150a0,3,1,0,0,0,0,0,0,0,0,0,beep | toast | vibrate
resolveCollisions,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3872,3885,5d1c29d2dd78f329216cba8daaee431bfb05da92187cb657d2665e89a171b46d,3,9,4,0,0,1,0,0,1,0,1,playerScaleValue | registerVehicleImpact | vehicleHitsCollider
resolveMovementInput,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3886,3902,767d0b9c829a4cc4f513fd683f0f6ebabcd9b1f7f68dac897eae3645a0f00494,2,4,3,0,0,0,0,0,1,0,5,derivePlayerMode | normalizeControlIntent
sprintRequested,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3903,3903,58db47e7eaff126edee7a544ae272e7ad16009fc07f2280d62b814c09743f154,0,0,0,0,0,0,0,0,1,0,0,
updateRunUI,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3904,3907,ef602e43ac11df77d754134e210442a2a85df71d14e0f59d06e95406fbf0d248,1,3,0,0,0,0,0,0,1,0,2,sprintRequested
clearMovementInputs,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3908,3915,e1cc6f285c36aaaa436f4b0dbfe4d65f1994bc57f353f98af070f938f49bb2eb,1,1,0,0,0,0,0,0,0,0,0,updateRunUI
canJump,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3916,3916,5afbb6aee064798aab787b955cb7b815d024e5d302bf8331f7802d48a37ecf58,0,0,0,0,0,0,0,0,1,0,0,
requestJump,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3917,3917,69f747bbb514595f8eb03e348c3c0cb2e10e488fd01e9d0a7f681c9e7053a6af,2,2,0,0,0,0,0,0,1,0,0,canJump | doJump
doJump,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3918,3918,009ff421c0c9dd088120e303a124cc44cbd8105d44b50c8e100cdba67e1a85ba,4,1,0,0,0,0,0,0,1,0,0,beep | canJump | trackDaily | vibrate
updatePlayer,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3919,3953,55f85d4b667026c80c00f0080cadc2d12ec9cfcd64ad3a5438c944b92e557863,26,20,6,0,0,0,0,0,1,0,13,animatePlayer | beep | cameraRelativeVector | canJump | checkHazards | collectNearbyCrystals | constrainBoat | doJump | groundHeightAt | recoverPlayerIfInvalid | rememberSafePlayerPosition | resolveCollisions | resolveMovementInput | resolveWaterWalking | sprintRequested | syncPlayerRootScale | trackDaily | updateBoatPanel | updateBoatPhysics | updateContext | updateVehiclePhysics | vibrate
updateVehiclePhysics,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3954,3967,067d28bbbc2ffb49f106cadce42ee9c369df0c73ff93b4f5dbc53206acbde710,3,5,0,0,0,0,0,0,3,0,16,exitVehicle | sprintRequested | toast
animatePlayer,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3968,3992,47f7b36102ac25584c9c6a08fccfda16f419b8e9d84de4f0dd614791feacd8ec,0,13,8,0,0,0,0,0,1,0,22,
checkHazards,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3993,3995,6168e673b5374723372b8db679748f7038160486d73c80ac67ee7ac899f87d27,2,4,1,0,0,1,0,0,0,0,0,returnHome | toast
collectNearbyCrystals,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3996,3999,193c311b4acac1010eb47e9066449cbda6532b5fae59dbaafcfc241edcbaa4a9,1,2,0,0,0,1,0,0,0,0,0,collectCrystal
npcSpeech,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4000,4000,f9ad41f978eef0ab0e5abd54f254712cdfd276ef696df064263c4b97db6233fa,1,1,0,0,0,0,0,0,0,0,1,toast
nearestRideCompanion,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4001,4003,51e758b32d1ae33d15d044ced20b3a212d4ffb8e0a63425a6b5cddfe9a722735,0,0,0,0,0,0,0,0,1,0,0,
nearestBoardableNpc,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4004,4006,2dbcf7410233b5f7a61d96edd3714bcdd2d3e2a04dc49176cd46bf2c4f1e55e4,0,0,0,0,0,0,0,0,1,0,0,
boardNpcPassenger,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4007,4009,f0edfc4b94d40b0fbc7171ae3dd05ff8adbecf81db77946854d448ef35f6dfb1,2,3,0,0,0,0,0,0,3,0,3,saveState | toast
releaseNpcPassenger,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4010,4012,c5b316049f6dd9858a51e9891d83db7dbcca1941e5f1e69ea25dda9ffdae19da,1,3,0,0,0,0,0,0,1,0,4,groundHeightAt
updateNpcSociety,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4013,4022,bc3f18d5b778011aa0d0ab961158510a776c0330535450138b51fc957d263062,10,9,5,0,0,0,0,0,2,0,3,cloudHouseRecord | npcSpeech | saveState | updateHUD
updateNPCs,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4023,4055,3485e7507f10a2ef694a045b1979be4bf2a9209f24d0e5dfe78190ed08b06088,2,8,5,0,0,2,0,0,0,0,15,snapTrafficToRoad | trafficSpeedFactor
updateEnemies,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4056,4064,f8b22f10e6502c2f43d429df9dcad755aff6bea7967e59226f66f7f62679cd8e,5,5,0,0,0,1,0,0,0,0,4,beep | saveState | toast | vibrate
meleeAttack,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4065,4069,96848647441085acecfbe2d49c382c7ea49e124c80dac979d95decc4bcbff4c8,3,1,0,0,0,0,0,0,1,0,0,beep | damageEnemy | toast
damageEnemy,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4070,4073,828f890fb2850f16754e0367a9758c7a786cab89e505eac0fb83c4b8aa85bbe8,5,2,0,0,0,0,0,0,1,0,2,addCoins | addXP | evaluateMissions | saveState | toast
firePower,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4074,4079,c74b6c0680caca8780dc13956c8fc6c380798f6138a71d2bbff20e82df2ef2f8,5,3,0,0,0,0,0,0,3,0,0,beep | mat | toast | vehicleHorn | vibrate
updateFireballs,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4080,4083,346c20d9c353cfabce39ac97214f35e100a3df15192601d4cbdacd4601a3de20,1,2,0,0,0,2,0,0,0,0,0,damageEnemy
updateCamera,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4084,4115,5e4983b5373b2f14df6a0ec30877738f260b6aadd8dd3c4f98a70b5860d65782,1,6,1,0,0,0,0,0,0,0,27,playerScaleValue
nearestInteractable,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4116,4133,40f72153f227c5201ae57c03718eafc9b84d8de1dec619b89dc096ecdb2c426a,14,14,0,0,0,1,0,0,12,0,6,boardNpcPassenger | isInteractionAvailable | nearestBoardableNpc | nearestRemotePlayer | openRemotePlayerActions | toast | updateTransitPanel | worldPos
updateContext,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4134,4137,0dc32590dd63fb948275144cded957e4c88be91e088bd126702e9fe89ac54d03,1,4,0,0,0,0,0,0,2,0,6,nearestInteractable
doAction,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4138,4149,c6c1e77ebe1b65a44f562d15874489265a92e7c16a8e4883f9ea071ccfbe7438,6,6,0,0,0,0,0,0,2,0,1,isInteractionAvailable | meleeAttack | nearestInteractable | syncMobilePanels | updateContext | worldPos
updateNeeds,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4150,4157,87fd6c02c1429133486443ae5dbbe841a251a5843c7896b2758060a2543cc916,5,3,0,0,0,0,0,0,1,0,3,playerDisplayName | saveState | sprintRequested | toast | updateHUD
multiplayerGameLabel,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4158,4158,7d5f7acd44cb511d2557ecf97178e545fb28bfd2f4a9002034081caecb5d4770,0,0,0,0,0,0,0,0,1,0,2,
pendingChallenges,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4159,4159,3d960b87312e253a3246eca6390a0b62a14187494d87b53f78669fa60808634a,0,0,0,0,0,0,0,0,1,0,0,
readyGameSessions,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4160,4160,ee4bb7e640c90c65d3fcdd123ec83f02bf20beee237a0727149d153a2d897176,0,0,0,0,0,0,0,0,1,0,1,
